Id,SalePrice
1616,75834.3464694426
1617,90995.68283268459
1618,122599.28703581139
1619,140150.92168130184
1620,158556.11848172854
1621,136855.7062622941
1622,143259.7859823395
1623,262611.47859915
1624,216687.44032889762
1625,116785.90364124262
1626,170320.82781256962
1627,192716.19490630564
1628,280207.11329580215
1629,178599.4861668396
1630,360464.2381512907
1631,222686.41905573956
1632,242681.37440782247
1633,172510.94829334685
1634,186077.17928763927
1635,177900.22129605955
1636,154649.84943390777
1637,201927.21823153226
1638,182976.02926061524
1639,187952.33906257476
1640,256209.41564870512
1641,182417.6663557461
1642,236356.81196475553
1643,212620.38134155696
1644,229283.68262051954
1645,196591.9470799595
1646,161316.7864695131
1647,157470.69131493894
1648,129887.91349183695
1649,142398.80906459305
1650,116075.86679474672
1651,120657.35148281175
1652,96575.80382866232
1653,100061.46811644075
1654,143980.03260443563
1655,133622.5107034283
1656,139931.54278897753
1657,146651.91715573645
1658,144907.3326670215
1659,115631.15938622106
1660,153197.00611440674
1661,421662.2610779556
1662,382639.2535590487
1663,384568.7341325894
1664,482704.21934469626
1665,299516.7560299544
1666,326854.49611864256
1667,369125.5039839418
1668,347054.42328769865
1669,287571.3764944643
1670,346029.42467983137
1671,265421.41756853857
1672,438627.6082720747
1673,290879.4968543761
1674,242858.29351019752
1675,197928.37634891248
1676,196101.32819999478
1677,228659.41487705056
1678,468901.03512095276
1679,385717.0824277663
1680,353165.1451385821
1681,247043.23157998428
1682,297034.656046667
1683,181590.69874009403
1684,172185.78540928094
1685,174862.50245604565
1686,168202.17452948535
1687,170613.8924479768
1688,190587.55622829602
1689,196694.53784448712
1690,193106.57377355298
1691,184461.56864690987
1692,251002.6620762717
1693,173317.01488492562
1694,182924.72851944872
1695,165050.67921059608
1696,276059.5281898004
1697,169688.84795051036
1698,353419.51751064346
1699,319083.2340885061
1700,251274.8756405179
1701,264725.7031884954
1702,256159.42332055242
1703,251047.81212469022
1704,270733.65851988806
1705,226395.8448863503
1706,429845.5115934494
1707,218284.4271537931
1708,212616.92748936822
1709,273200.872119222
1710,217614.28051022912
1711,262838.5602053616
1712,263850.10670259176
1713,265725.33340347256
1714,223879.3944439584
1715,208629.22740791307
1716,183953.35296396102
1717,171813.93099897425
1718,138370.47990977898
1719,205109.63950639847
1720,244408.6136397235
1721,162792.98548534093
1722,128352.26109181836
1723,155284.43603568466
1724,214473.08261527805
1725,235051.14418048784
1726,185187.4720283872
1727,160305.77951175568
1728,177356.6357793039
1729,171611.2278825236
1730,157293.7770899259
1731,122886.95317497663
1732,130337.15783341293
1733,115819.08425692856
1734,117801.65170391055
1735,129341.3273350205
1736,112509.82268167395
1737,280968.7645055474
1738,242646.04424808244
1739,245868.50999969797
1740,241501.11866547918
1741,199246.07857132494
1742,172794.17475269467
1743,178754.0796044754
1744,291582.1517577497
1745,224014.20069922795
1746,178600.9829659184
1747,222028.6691012038
1748,221122.82805520514
1749,149310.59637285565
1750,129215.0996692167
1751,245850.29748780967
1752,116362.10188569577
1753,145474.0870263796
1754,194210.32921551017
1755,167335.5846628702
1756,125120.62842776126
1757,122889.81675223995
1758,147364.50919293816
1759,161695.43330664077
1760,164305.8522498319
1761,149426.33875511406
1762,176790.65834920696
1763,182560.18356906698
1764,115363.53371716074
1765,156157.5700531988
1766,180086.99635169562
1767,216505.68022948096
1768,144350.76575561246
1769,175537.57117697145
1770,155910.0487899091
1771,129473.32857594703
1772,132128.2590751249
1773,131020.82892529981
1774,143671.52671308257
1775,141668.86594054743
1776,127729.78427940511
1777,108488.40628513246
1778,138889.44674292224
1779,116370.12287324757
1780,181688.56973415148
1781,129478.09150032257
1782,83741.18732983361
1783,143151.68250703719
1784,107920.04816850513
1785,122841.71752592179
1786,142510.19402637007
1787,167633.214147318
1788,60009.943268457326
1789,99022.17469946294
1790,78828.17969207029
1791,188006.11718530752
1792,161250.03593131425
1793,126775.03265567464
1794,151768.49108507897
1795,135853.47598998583
1796,121696.91328658916
1797,121404.09342551956
1798,122101.12099316262
1799,110827.6286550067
1800,135395.75907932973
1801,133078.62527164115
1802,132923.7660855897
1803,143485.1543671945
1804,144881.41356362274
1805,133177.93174823854
1806,125250.20893241066
1807,126814.51673608515
1808,122964.83771711442
1809,124982.34779791115
1810,144898.57231737755
1811,97277.72946238358
1812,98232.97412384991
1813,122564.32904879254
1814,93195.26681122361
1815,52060.42373974505
1816,100493.2875576017
1817,112953.6101650196
1818,148725.5251801274
1819,123624.23823695572
1820,67333.91906080875
1821,106884.2970628753
1822,147876.19019471138
1823,54698.29801251757
1824,133595.55989186128
1825,134511.63539333997
1826,110250.28552293917
1827,103268.81263287434
1828,138562.93271041918
1829,118704.0752175271
1830,146089.22200745103
1831,143743.33135915565
1832,74197.49558436
1833,133739.53089297685
1834,119986.2113777253
1835,124148.03441735558
1836,122113.46779026743
1837,89557.79670093929
1838,128100.76294935626
1839,94146.46416993835
1840,150970.24862100603
1841,146370.68702408357
1842,88033.27755852156
1843,132192.1839200441
1844,140071.75426692178
1845,141514.75376773934
1846,156818.41000686266
1847,167621.79542249948
1848,52850.96423710672
1849,107472.99675483277
1850,116399.23702171285
1851,155104.73506159685
1852,125477.17439664691
1853,136230.10069759615
1854,163802.6913338557
1855,149591.02494749211
1856,220269.634042093
1857,133032.70439418574
1858,137309.74941283208
1859,115661.26913217761
1860,152758.19368664594
1861,114452.61397577255
1862,308397.7302020895
1863,286998.52362381126
1864,287055.9517731797
1865,337984.91987054696
1866,334154.74893415114
1867,236625.65823668853
1868,285481.503883665
1869,201801.06606284762
1870,231434.1681670745
1871,242224.14947631856
1872,175107.32991829456
1873,234603.0291017704
1874,144527.22928623814
1875,200104.9819994463
1876,196581.2426197658
1877,209204.43736013398
1878,210369.94111657568
1879,129987.68616578377
1880,133546.81210376965
1881,245015.67892588326
1882,245086.86829396355
1883,186847.821909586
1884,210795.80727789065
1885,238422.99072518485
1886,279870.8835184849
1887,209596.20971871156
1888,262279.47882174375
1889,165043.69388066645
1890,125636.22815712498
1891,134353.71459544686
1892,97136.48804433663
1893,129327.02538985647
1894,126866.88803637915
1895,137284.9175906747
1896,125365.98176391228
1897,118251.58051550148
1898,109907.84206598991
1899,162834.84347109328
1900,151490.11771810497
1901,170999.91954484239
1902,154774.4601963592
1903,219320.7995122529
1904,147797.82977790484
1905,198601.34496847133
1906,152456.03459341946
1907,216951.6145597245
1908,111008.26090723087
1909,131718.08420770126
1910,117516.2170769698
1911,216415.83440480544
1912,334188.64146031183
1913,134954.47465001704
1914,70377.96804939726
1915,297738.9254990804
1916,62611.9835237789
1917,249190.97302037143
1918,137066.46009464064
1919,176498.3595287734
1920,159572.72259042622
1921,387147.8289715266
1922,317795.0140493929
1923,233444.80186577502
1924,231463.20057793293
1925,196860.53922348795
1926,374329.35874908534
1927,135788.89862764248
1928,156832.03334637883
1929,126650.36472625719
1930,134516.1051015892
1931,143718.99197906372
1932,139374.5352926569
1933,187797.5173647079
1934,180671.45778116712
1935,172855.7316362703
1936,191049.38066694365
1937,183240.11721997563
1938,171833.875673504
1939,239714.78413438713
1940,193679.35209982842
1941,169581.8143281303
1942,188103.38162568083
1943,214357.1807116645
1944,356303.1528028353
1945,387741.85902133724
1946,147164.79395548985
1947,308993.5288123614
1948,189412.15551280862
1949,244387.68352622187
1950,188646.04721183315
1951,242826.50131907235
1952,214403.08423980835
1953,169124.25425653943
1954,187220.8972726505
1955,136843.13089190726
1956,322896.20316661906
1957,156741.06638311414
1958,301449.38417184853
1959,142968.44874150318
1960,113592.80291860653
1961,122097.66883812813
1962,96629.05849091584
1963,107753.3495969252
1964,109428.18013029383
1965,144550.91529423252
1966,132598.1624099079
1967,291234.40003151784
1968,405317.7620681067
1969,382454.35204948735
1970,432138.3334839395
1971,456758.37483771157
1972,368540.45728219626
1973,263159.66034090164
1974,316367.1940258638
1975,521033.855279444
1976,271507.8400510872
1977,361154.63710992003
1978,355445.4957789239
1979,353547.83985351544
1980,204543.29513699614
1981,365518.6840582209
1982,225078.49316608586
1983,208690.0154015231
1984,170703.88026707078
1985,226024.4117057146
1986,218296.0706113657
1987,176079.96456578444
1988,177218.29861085326
1989,192115.26363903834
1990,213551.4345234299
1991,238292.93259693976
1992,217245.44554741587
1993,166088.34337666514
1994,225711.34394926234
1995,181578.30988917855
1996,246656.12369075196
1997,311704.6884792363
1998,327644.298166577
1999,269122.0232667952
2000,328576.9211822266
2001,275710.52004527254
2002,236253.5678880759
2003,252176.94219475685
2004,283603.3269605923
2005,209706.5838063276
2006,229570.20248915453
2007,248817.35282158735
2008,216231.73804920295
2009,200155.43187971896
2010,197039.89726194716
2011,145814.31575966338
2012,171307.06708054867
2013,180495.72042512512
2014,185090.14587127208
2015,207994.3341434916
2016,195690.71674524219
2017,196784.56746724417
2018,118646.12275857604
2019,135134.6327716754
2020,110049.2671274363
2021,103589.06911430114
2022,187807.0446026394
2023,146211.09687032306
2024,260848.52738543157
2025,351058.1013456374
2026,173823.0310593679
2027,159169.59795643616
2028,149816.79103770756
2029,169225.43742734933
2030,272339.55246802245
2031,231133.3046303097
2032,243400.9175966261
2033,247350.85173035495
2034,169732.21797467693
2035,216217.03960426996
2036,195123.05703801196
2037,198933.80463671597
2038,303186.74575620017
2039,224102.17618195782
2040,281784.18079834303
2041,277421.52485366224
2042,200601.4569684291
2043,180708.54910854087
2044,175688.7769862598
2045,209380.51777944912
2046,139061.16939258523
2047,146241.15879615053
2048,136585.29600641725
2049,141981.0050378489
2050,176511.67400012913
2051,106945.53556344319
2052,128782.88647479587
2053,149826.17281159473
2054,89558.56187964659
2055,157545.95994235176
2056,145248.53333941865
2057,118453.44594399548
2058,219683.52008359286
2059,131579.03520772373
2060,177309.0118903859
2061,165831.87395137883
2062,129480.54380756426
2063,116915.56439183807
2064,145197.74583223008
2065,121661.64464444912
2066,161219.32484221307
2067,110736.06740068036
2068,147065.99167211144
2069,84745.36206930241
2070,114088.78690411456
2071,93848.65129649892
2072,136068.45867306695
2073,134664.57738245197
2074,182765.42284499804
2075,147139.08299215452
2076,118031.67657509958
2077,154907.37510254304
2078,125586.88325120226
2079,136721.75460612256
2080,116633.4996883645
2081,122741.78818390651
2082,131182.94404583078
2083,145885.8471558364
2084,106324.05265703118
2085,119759.03826480599
2086,120703.52599364957
2087,124705.70103818977
2088,95850.35702589559
2089,75733.01378016191
2090,124820.04383212997
2091,116597.24858187116
2092,122004.657427717
2093,118963.94690159228
2094,107748.16557304442
2095,146763.02523595875
2096,81445.40657221925
2097,98437.70137906568
2098,144554.33735093573
2099,55790.136057462325
2100,81005.43216706147
2101,118922.13127342872
2102,128278.14319939884
2103,105085.35378703853
2104,139655.18895041378
2105,126710.36888351108
2106,62660.679108936296
2107,201084.34983154375
2108,114458.4727680877
2109,110775.90110640132
2110,131087.86411716125
2111,146065.55444169661
2112,146415.036648708
2113,125148.3497078227
2114,116955.32965949234
2115,163159.28789357914
2116,114426.41891894516
2117,153406.49438180873
2118,126317.28545984485
2119,110533.69264001318
2120,114842.69070890718
2121,87787.80275666137
2122,114800.13116937937
2123,86167.14140471286
2124,161118.18021909933
2125,128196.1651523234
2126,149129.98624887186
2127,158536.96600232905
2128,123648.37106191172
2129,88785.33161682832
2130,137769.98773146345
2131,139685.79158103094
2132,115322.87400599255
2133,116637.99534037245
2134,118622.99460574091
2135,87498.96167411262
2136,82151.13486585196
2137,115342.23146146198
2138,135911.65373672114
2139,153352.86918168265
2140,140689.350769897
2141,156989.79177996085
2142,127059.86989249373
2143,150351.3039765316
2144,120634.21564653562
2145,137605.80742270476
2146,165003.57108970959
2147,143491.35543563872
2148,138080.41841191117
2149,152105.7951536763
2150,230332.53782327956
2151,111540.50910412928
2152,172391.6065683837
2153,161742.60463633732
2154,111255.60539608002
2155,143142.35270376352
2156,267769.4728939488
2157,227171.4119034442
2158,236661.78152140114
2159,207151.55328521563
2160,175320.3422455096
2161,233892.70809524407
2162,405664.7513374379
2163,363234.0854516614
2164,242943.52878700255
2165,205655.81171896734
2166,152403.80894188862
2167,219326.2782410137
2168,200300.22616943752
2169,198431.58261914176
2170,221038.32974178367
2171,153671.78989365872
2172,133743.6741745423
2173,167127.7013045503
2174,234805.3172922263
2175,296376.6130319721
2176,308101.71229782177
2177,240040.39308398735
2178,214231.75010512967
2179,140913.16353384897
2180,216821.8233820363
2181,190712.48802340767
2182,225880.887549775
2183,191436.93341295866
2184,123264.6339886834
2185,123460.8412518313
2186,145212.69346019576
2187,154956.6756812473
2188,154278.56012512516
2189,282946.6178521658
2190,81778.76980869725
2191,84199.00280765264
2192,91571.3600737339
2193,107784.06592411696
2194,105480.27117875204
2195,106943.8599348689
2196,100593.10113251877
2197,115934.43166380606
2198,157888.3204345361
2199,194605.63323298784
2200,152011.95825378184
2201,140996.15232190164
2202,219148.50674927625
2203,139605.30722497648
2204,190696.74170921437
2205,116760.29627146653
2206,142943.26919970912
2207,210377.8145187231
2208,267041.00172301783
2209,247450.50926272664
2210,122969.68009107932
2211,114787.31551001457
2212,114436.77323595493
2213,103717.56302758062
2214,124937.58960575858
2215,101732.52195671163
2216,142253.19948337862
2217,64762.975864384185
2218,82730.8133846965
2219,80084.91837434394
2220,78085.75765558482
2221,298722.1878423864
2222,267459.38000541565
2223,292877.43219889427
2224,208639.50636597647
2225,124273.79184831408
2226,187989.38198865682
2227,198218.5401946356
2228,257979.36688002507
2229,250530.45648094424
2230,154476.6525930821
2231,219545.58732272705
2232,179119.08804547938
2233,177277.51844715024
2234,235847.56793385773
2235,221448.43781132856
2236,251538.67482526967
2237,322101.02660065173
2238,198439.09048174645
2239,118837.32181432197
2240,156382.35039700504
2241,153603.45771543068
2242,123922.09234700206
2243,130568.09405330752
2244,105204.75361601484
2245,102553.07006888295
2246,146173.33129769278
2247,114387.46298627285
2248,124310.09742310998
2249,118921.98233563194
2250,128334.32652383744
2251,107208.12602117017
2252,176097.95791101368
2253,154722.65538396832
2254,176958.5157109184
2255,189369.4876956707
2256,176330.49656833045
2257,203577.9284716091
2258,159429.2369069251
2259,175673.73187349987
2260,151624.89328658406
2261,187726.5348110716
2262,205607.88606622387
2263,378482.8832586929
2264,511877.22278445994
2265,171059.72243342816
2266,294203.1119982215
2267,368113.55743933923
2268,416904.5753122467
2269,153205.30897317734
2270,195598.44318669598
2271,217722.66347683832
2272,195401.84622633416
2273,167387.83225793432
2274,183733.30991993548
2275,165130.2673190973
2276,191437.6912317341
2277,183138.8493347867
2278,148799.01871244592
2279,127383.84462682143
2280,118389.27558382903
2281,173946.17219704352
2282,192032.4637962202
2283,105176.50517172864
2284,114415.54255657969
2285,138494.24217680452
2286,125580.52477470724
2287,357882.92829761
2288,274329.2858029237
2289,381596.33732652705
2290,453256.75226357
2291,327983.3164060156
2292,450336.2737531931
2293,474060.0107552097
2294,411841.7026230586
2295,483325.6816397167
2296,288263.0986249264
2297,322075.42861919175
2298,334455.7776468274
2299,372114.8171503438
2300,328616.123714846
2301,300048.49710532546
2302,254736.09131498245
2303,246133.7896720038
2304,255175.3051777444
2305,194343.40224428737
2306,193110.09648254287
2307,202845.68246492103
2308,225122.94162586387
2309,280385.2435545798
2310,219057.8167855041
2311,197112.1308184903
2312,169213.392380246
2313,172903.6200449849
2314,167117.42198607727
2315,179603.39424444782
2316,196295.91059979668
2317,188614.81239303123
2318,180548.7576933069
2319,179148.31876711504
2320,184962.9832646199
2321,232126.08003577834
2322,174917.94757749216
2323,191228.9515472948
2324,179738.86901510882
2325,218870.17469010773
2326,176959.83015316687
2327,210915.16531602293
2328,226392.45992214215
2329,190180.53291846276
2330,180046.91745538867
2331,356189.34600055567
2332,390835.17208696314
2333,312164.95739025983
2334,258417.409534121
2335,270717.77156092355
2336,315521.78728686867
2337,194864.62809355924
2338,261030.42352348482
2339,222753.33072950155
2340,391122.52773566986
2341,218504.47116395418
2342,232712.23954049294
2343,229504.9696186061
2344,220027.38880557442
2345,236534.16892972216
2346,211584.49820976699
2347,199107.22782850853
2348,245001.16927725857
2349,178141.35457759205
2350,304175.73642774054
2351,262357.6077267501
2352,258143.90287046006
2353,256469.61350954467
2354,140899.29036877048
2355,144775.0209626712
2356,153782.30518704845
2357,194320.4626162845
2358,200112.82424930338
2359,131808.66480712916
2360,116412.93289925232
2361,145358.7571243361
2362,272884.94956906285
2363,142243.1899230029
2364,160059.5723213163
2365,219213.33150153817
2366,190200.17027280363
2367,224179.98067472028
2368,209365.64668035254
2369,216580.17424912367
2370,167100.22156794346
2371,168020.95703221372
2372,191508.04252086903
2373,271615.8014728881
2374,311544.74029469525
2375,253138.8028901365
2376,275674.3149919672
2377,351342.5590164773
2378,141401.91882953333
2379,193225.3702438519
2380,149392.31123544968
2381,170193.13914429984
2382,205853.55729150464
2383,205895.79938493355
2384,245062.2847070356
2385,163889.0957156722
2386,131616.1713344946
2387,134973.53429423762
2388,101987.09289023082
2389,123466.37164030707
2390,145860.98234622352
2391,144034.9836023806
2392,111564.98117311564
2393,163516.4689450251
2394,141952.06046168046
2395,208526.00916992506
2396,145118.44605374063
2397,222502.54801701714
2398,129287.21977161936
2399,61848.07696425584
2400,59667.78246353894
2401,115684.38766520406
2402,140007.3811805799
2403,144444.91635798832
2404,154100.46269849248
2405,164520.02022527106
2406,139765.65713271382
2407,125910.85290717498
2408,145403.66246189387
2409,125655.445693927
2410,161479.16594238518
2411,114274.21869941852
2412,156856.76981374988
2413,131528.15732441362
2414,154005.4655221484
2415,132496.95503644337
2416,124463.30932324614
2417,134443.83842300985
2418,132455.84404626122
2419,121776.04198635765
2420,121718.69927877738
2421,147600.7881093586
2422,108642.50583273255
2423,119321.55273828862
2424,157231.03735862527
2425,210145.42448590288
2426,127287.79702130219
2427,135691.84660663575
2428,176836.3900142145
2429,114159.11498647308
2430,134201.93650138658
2431,110047.03199782764
2432,145931.60587267968
2433,141925.0837119027
2434,140197.42148776702
2435,146535.13356835925
2436,105987.62859203426
2437,108328.27102392865
2438,123233.21532592023
2439,105776.05137504639
2440,120288.07536474147
2441,92401.64038105111
2442,95484.97928648538
2443,122320.21328552284
2444,128710.20983785785
2445,88378.51444378548
2446,138187.60178340058
2447,187512.30394365813
2448,132579.54447719248
2449,112720.57468470823
2450,145350.65569374998
2451,120273.38714280144
2452,195227.04008742914
2453,89855.82062843756
2454,121284.06475841755
2455,121209.21191927984
2456,136261.25578650367
2457,132869.99499748865
2458,129274.41192803069
2459,112032.21451275164
2460,141749.44174225559
2461,129283.20818153763
2462,134110.79349949514
2463,126584.69997447386
2464,171563.669390608
2465,139919.8600520138
2466,111898.77077055833
2467,130893.1299605339
2468,81196.207718843
2469,79841.84084040661
2470,177070.80069261664
2471,207735.1315149672
2472,152743.34867397707
2473,114245.25056930777
2474,82067.7152186877
2475,217563.47970254207
2476,118984.35193323804
2477,128931.66639236143
2478,157109.36191195514
2479,103913.11538420964
2480,157345.5341691412
2481,125741.38259995793
2482,127669.12722839302
2483,113405.30280669424
2484,122457.77883663497
2485,127165.31066575044
2486,155329.3559492274
2487,159149.43123808235
2488,165310.96675934125
2489,149909.72688748015
2490,144589.30490400203
2491,90433.46857603654
2492,192226.31003402948
2493,159484.7313415136
2494,155272.13833037205
2495,90059.99642794253
2496,241633.78582649684
2497,151665.667370603
2498,105720.6400566109
2499,90316.68336391258
2500,132857.80208438603
2501,138334.12703763583
2502,148097.33157227578
2503,99291.27733978472
2504,171763.46618444013
2505,218593.25501300232
2506,249721.33836743573
2507,300932.63126319414
2508,251898.28686672836
2509,222250.32074984553
2510,218236.91177606245
2511,176250.26412288152
2512,210611.2233402349
2513,223314.84542095306
2514,262165.40158385097
2515,148030.9270978156
2516,178808.314847737
2517,144050.99091243156
2518,154594.40544151852
2519,229265.5997726896
2520,211488.20746895438
2521,191082.88164035557
2522,220990.32521968457
2523,119560.72453712032
2524,138510.18036400742
2525,149155.860534003
2526,137878.60451197904
2527,115571.99321162351
2528,123209.54704852952
2529,134098.25028202438
2530,121350.83119958916
2531,253740.13451259746
2532,224985.81317356072
2533,193937.35437289838
2534,235159.54876937345
2535,303414.7543118816
2536,237566.0728607523
2537,229418.62446758032
2538,179469.32084462157
2539,187567.94519429043
2540,180638.48292520634
2541,181014.670486136
2542,168988.48885492075
2543,122379.73493078392
2544,120306.25672128331
2545,136257.13275392065
2546,128128.19257159621
2547,136952.6626619507
2548,154962.83021744463
2549,163598.34693676094
2550,801344.3702492731
2551,143131.7347832466
2552,129195.99025178587
2553,79885.80793140599
2554,105009.5256634197
2555,121807.75899241609
2556,101685.09858704696
2557,104334.74529927674
2558,151059.81252205264
2559,140612.8540981398
2560,155676.04882309612
2561,147969.06428066856
2562,135684.20108418842
2563,150379.52577494632
2564,202238.9162045045
2565,136843.22097706748
2566,167019.29706496105
2567,143283.77539497215
2568,205150.80913248786
2569,226625.13468950507
2570,119054.7467838685
2571,192736.09909174102
2572,142321.49956277772
2573,234028.85337892539
2574,291260.01795222884
2575,127156.31735449817
2576,118580.03560052445
2577,138904.39721803408
2578,83872.33264857455
2579,61602.570324685315
2580,114086.20243222444
2581,121630.81226670119
2582,126808.3156684374
2583,284523.3707997883
2584,176504.7439749824
2585,191717.80445860993
2586,223443.81167384866
2587,195975.33847570716
2588,142544.5892823016
2589,150890.63757763116
2590,210008.13264378754
2591,215744.0517631789
2592,214014.0772576788
2593,246458.025566123
2594,180137.51392903106
2595,199834.65188001678
2596,291942.8736433232
2597,186341.09033160395
2598,288313.2897227921
2599,327801.2617004763
2600,148358.95098823903
2601,155526.6707866512
2602,81875.97206057492
2603,95211.99554837507
2604,87633.68527354143
2605,80037.14524044454
2606,151525.68677261323
2607,200152.16547034477
2608,197764.7097864977
2609,174589.09174144073
2610,113663.54879328745
2611,126440.48928036646
2612,156938.83013969348
2613,133758.58447263853
2614,123995.06073000739
2615,153452.91569909416
2616,144586.81643734075
2617,179476.73141110997
2618,209063.83606255002
2619,199826.35510069778
2620,186698.48268996272
2621,172849.77526080588
2622,181583.7455217569
2623,235449.047912867
2624,324924.3894092878
2625,299504.29195409303
2626,173050.6175722367
2627,163288.4004071249
2628,446707.55304418545
2629,499907.158695655
2630,367434.2786942599
2631,479902.9599001097
2632,414923.7500185013
2633,308140.98807182536
2634,410583.3325334472
2635,157440.59699070177
2636,175103.2535028627
2637,177823.27749316522
2638,264056.9704718767
2639,189493.55066815673
2640,155261.4675845995
2641,101452.97949730742
2642,192878.84523898212
2643,101514.68270852805
2644,123678.47799623274
2645,109069.17448284029
2646,94615.68849511544
2647,104326.93465299212
2648,138748.1342994903
2649,151080.77093898354
2650,135643.0544619038
2651,138539.64889060007
2652,406247.0987544968
2653,255826.72013109032
2654,256236.46650081925
2655,396126.58449084894
2656,314322.7778386759
2657,347771.9318443675
2658,302230.4212274661
2659,294770.7884108105
2660,367202.64388588467
2661,355183.1548611218
2662,362630.1574506935
2663,284794.32994986966
2664,268029.2770022892
2665,317069.48075641965
2666,285723.0824203573
2667,167947.06392760423
2668,176398.21827748278
2669,185620.06499432266
2670,273997.4740859929
2671,184744.38066401466
2672,193963.69279633323
2673,202827.37624352291
2674,196801.85605919606
2675,171038.45916045608
2676,192076.61047434845
2677,197328.87559811134
2678,252105.60782346205
2679,274380.222762484
2680,291224.1027520852
2681,383805.1773436341
2682,318710.3991787052
2683,500625.3854878057
2684,316359.535067227
2685,319670.61775130534
2686,261118.45429985784
2687,312861.333942751
2688,209916.442128008
2689,206702.29224630073
2690,420254.3400096397
2691,194291.1110634605
2692,143673.41285327845
2693,199614.53700906766
2694,138664.75297474657
2695,191263.57861544326
2696,182915.43777994302
2697,191257.9670036047
2698,192881.93302882416
2699,178147.10233018582
2700,159513.02262386252
2701,154084.67180879985
2702,112109.83574761773
2703,122821.99214361777
2704,141228.10891799553
2705,112708.16427302241
2706,113509.7056571628
2707,122835.15693507533
2708,128380.86180764013
2709,108663.05046585618
2710,122483.62626035232
2711,280276.9309920177
2712,373995.0985807964
2713,166168.13834297366
2714,149240.22101085598
2715,170356.2410706613
2716,150740.89201475494
2717,193813.0117087802
2718,221347.87208810035
2719,153829.49571898603
2720,165632.79415803123
2721,133606.227360949
2722,160334.90416643655
2723,137032.33935824604
2724,126077.66757773251
2725,131894.60701308906
2726,149275.11405535747
2727,178802.6183465245
2728,181336.5160562998
2729,148720.271245415
2730,151676.3944799325
2731,127387.85595465533
2732,131458.12430673602
2733,162908.70219375644
2734,143390.41381393914
